id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_il_6m,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount
59172244,,24000.0,24000.0,24000.0, 60 months, 12.69%,542.28,C,C2,,n/a,MORTGAGE,64784.0,Not Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59172244,,debt_consolidation,Debt consolidation,786xx,TX,33.2,0.0,Nov-1996,720.0,724.0,1.0,,,15.0,0.0,17884.0,50.8%,40.0,f,0.0,0.0,26185.170015,26185.17,24000.0,2185.17,0.0,0.0,0.0,Jun-2016,21863.85,,Jun-2016,759.0,755.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,142369.0,,,,,,,,,,,,35200.0,,,,3.0,9491.0,17316.0,50.8,0.0,0.0,160.0,225.0,4.0,4.0,3.0,4.0,,3.0,,0.0,9.0,9.0,10.0,15.0,18.0,10.0,16.0,9.0,15.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,212322.0,61112.0,35200.0,77122.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59340109,,19800.0,19800.0,19775.0, 60 months, 17.57%,498.17,D,D4,,n/a,MORTGAGE,45000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59340109,,credit_card,Credit card refinancing,300xx,GA,25.55,0.0,Nov-1985,710.0,714.0,0.0,,,8.0,0.0,17246.0,105.8%,19.0,f,14439.97,14421.74,10843.78,10830.09,5360.03,5483.75,0.0,0.0,0.0,Jul-2017,498.17,Aug-2017,Jul-2017,729.0,725.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,184175.0,,,,,,,,,,,,16300.0,,,,2.0,26311.0,8.0,99.8,0.0,0.0,181.0,357.0,23.0,8.0,4.0,23.0,,23.0,,0.0,1.0,5.0,1.0,2.0,6.0,6.0,9.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,195361.0,30098.0,4800.0,14751.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59112166,,10000.0,10000.0,10000.0, 36 months,  9.17%,318.79,B,B2,Laborer,8 years,MORTGAGE,60000.0,Not Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59112166,,debt_consolidation,Debt consolidation,600xx,IL,14.04,1.0,Nov-2007,690.0,694.0,0.0,17.0,,9.0,0.0,10706.0,54.9%,12.0,f,4217.33,4217.33,7003.19,7003.19,5782.67,1220.52,0.0,0.0,0.0,Jul-2017,318.79,Aug-2017,Jul-2017,684.0,680.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,18976.0,,,,,,,,,,,,19500.0,,,,2.0,2711.0,7905.0,56.1,0.0,0.0,80.0,93.0,7.0,7.0,0.0,7.0,,,17.0,0.0,5.0,6.0,5.0,7.0,2.0,7.0,9.0,6.0,9.0,0.0,0.0,0.0,1.0,91.7,40.0,0.0,0.0,39208.0,18976.0,18000.0,19708.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59222076,,1400.0,1400.0,1400.0, 36 months,  8.18%,43.99,B,B1,Administration,10+ years,MORTGAGE,75000.0,Source Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59222076,,other,Other,883xx,NM,17.73,0.0,Aug-2000,720.0,724.0,0.0,,,8.0,0.0,13110.0,99.3%,30.0,f,0.0,0.0,1469.81000006,1469.81,1400.0,69.81,0.0,0.0,0.0,May-2016,1162.52,,May-2017,704.0,700.0,1.0,,1.0,INDIVIDUAL,,,,0.0,93.0,211583.0,,,,,,,,,,,,13200.0,,,,7.0,35264.0,90.0,99.3,0.0,0.0,135.0,180.0,1.0,1.0,1.0,64.0,,,,0.0,2.0,2.0,2.0,9.0,13.0,4.0,16.0,2.0,8.0,0.0,0.0,0.0,5.0,100.0,100.0,0.0,0.0,235477.0,48480.0,13200.0,40450.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59201981,,10800.0,10800.0,10800.0, 36 months,  9.17%,344.3,B,B2,Store Manager ,1 year,RENT,50000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59201981,,credit_card,Credit card refinancing,731xx,OK,30.44,0.0,Jan-2002,675.0,679.0,1.0,32.0,,18.0,0.0,27462.0,64.9%,44.0,w,0.0,0.0,11751.02,11751.02,10800.0,951.02,0.0,0.0,0.0,Oct-2016,7630.42,,Oct-2016,669.0,665.0,0.0,32.0,1.0,INDIVIDUAL,,,,0.0,0.0,33471.0,,,,,,,,,,,,42300.0,,,,5.0,1969.0,1287.0,92.4,0.0,0.0,136.0,163.0,6.0,6.0,2.0,15.0,,4.0,,1.0,4.0,15.0,4.0,13.0,10.0,17.0,32.0,15.0,18.0,0.0,0.0,0.0,2.0,97.7,100.0,0.0,0.0,49600.0,33471.0,17000.0,7300.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59312501,,8000.0,8000.0,7975.0, 36 months, 17.86%,288.66,D,D5,technician,5 years,MORTGAGE,81000.0,Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59312501,,debt_consolidation,Debt consolidation,470xx,IN,3.88,0.0,Jul-1999,675.0,679.0,1.0,,27.0,9.0,1.0,5243.0,33.2%,12.0,f,3623.7,3612.38,6342.58,6322.76,4376.3,1966.28,0.0,0.0,0.0,Jul-2017,288.66,Aug-2017,Jul-2017,689.0,685.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,88573.0,,,,,,,,,,,,15800.0,,,,7.0,9841.0,9366.0,26.3,0.0,0.0,11.0,193.0,6.0,6.0,1.0,6.0,,0.0,,0.0,4.0,7.0,5.0,6.0,1.0,8.0,10.0,7.0,9.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,1.0,117050.0,5243.0,12700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59221934,,7800.0,7800.0,7800.0, 36 months, 16.55%,276.35,D,D2,Finance Specialist,< 1 year,RENT,33000.0,Verified,Sep-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59221934,,credit_card,Credit card refinancing,985xx,WA,26.99,0.0,Oct-2003,670.0,674.0,3.0,41.0,19.0,16.0,1.0,20127.0,65.4%,33.0,w,0.0,0.0,1143.83,1143.83,689.19,454.64,0.0,0.0,0.0,Jan-2016,276.35,,Jan-2016,659.0,655.0,0.0,59.0,1.0,INDIVIDUAL,,,,0.0,0.0,30482.0,,,,,,,,,,,,30400.0,,,,10.0,1905.0,7077.0,70.2,0.0,0.0,142.0,138.0,2.0,2.0,0.0,2.0,41.0,1.0,41.0,3.0,9.0,11.0,9.0,15.0,12.0,13.0,21.0,11.0,16.0,0.0,0.0,0.0,7.0,89.3,33.3,0.0,0.0,41898.0,30482.0,24200.0,11498.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59292041,,4000.0,4000.0,3975.0, 36 months, 16.99%,142.6,D,D3,retail sales,8 years,RENT,33000.0,Verified,Sep-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59292041,,debt_consolidation,Debt consolidation,945xx,CA,33.29,0.0,Dec-2006,670.0,674.0,0.0,67.0,,9.0,0.0,6977.0,90.6%,15.0,f,0.0,0.0,857.08,851.72,534.41,322.67,0.0,0.0,0.0,Mar-2016,142.6,,Jul-2017,534.0,530.0,0.0,67.0,1.0,INDIVIDUAL,,,,0.0,0.0,26257.0,,,,,,,,,,,,7700.0,,,,8.0,2917.0,245.0,94.3,0.0,0.0,75.0,104.0,4.0,4.0,0.0,4.0,67.0,,67.0,1.0,3.0,5.0,3.0,5.0,8.0,5.0,7.0,5.0,9.0,0.0,0.0,0.0,4.0,93.3,100.0,0.0,0.0,40995.0,26257.0,4300.0,33295.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59122393,,15000.0,15000.0,15000.0, 60 months, 10.99%,326.07,B,B4,Logistic Assisant,6 years,RENT,70000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59122393,,debt_consolidation,Debt consolidation,285xx,NC,24.99,0.0,Oct-1989,755.0,759.0,0.0,,,10.0,0.0,4065.0,39.5%,28.0,w,10424.04,10424.04,7155.22,7155.22,4575.96,2579.26,0.0,0.0,0.0,Jul-2017,326.07,Aug-2017,Jul-2017,704.0,700.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,44714.0,,,,,,,,,,,,10300.0,,,,9.0,4471.0,1785.0,45.9,0.0,0.0,124.0,310.0,14.0,2.0,0.0,17.0,,17.0,,0.0,2.0,5.0,3.0,3.0,17.0,6.0,10.0,5.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,59199.0,44714.0,3300.0,48899.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59141960,,1800.0,1800.0,1800.0, 36 months, 12.29%,60.04,C,C1,Senior Meeting and event Manager,2 years,MORTGAGE,54000.0,Not Verified,Aug-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59141960,,vacation,Vacation,701xx,LA,10.46,0.0,Aug-2000,665.0,669.0,1.0,63.0,,10.0,0.0,13653.0,48.2%,30.0,f,0.0,0.0,626.67,626.67,345.02,134.07,0.0,147.58,26.5644,May-2016,60.04,,Dec-2016,534.0,530.0,0.0,71.0,1.0,INDIVIDUAL,,,,0.0,1515.0,56557.0,,,,,,,,,,,,28300.0,,,,5.0,5656.0,14347.0,48.8,0.0,0.0,153.0,180.0,3.0,3.0,0.0,3.0,71.0,3.0,71.0,1.0,4.0,4.0,4.0,6.0,23.0,5.0,7.0,4.0,10.0,0.0,0.0,0.0,3.0,92.9,25.0,0.0,0.0,70307.0,56557.0,28000.0,42007.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
58772316,,21375.0,21375.0,21375.0, 60 months, 14.65%,504.6,C,C5,Squad Leader,10+ years,RENT,42789.0,Not Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58772316,,credit_card,Credit card refinancing,799xx,TX,29.68,0.0,Dec-2004,730.0,734.0,0.0,,,4.0,0.0,24467.0,87.1%,11.0,w,15268.34,15268.34,11083.8,11083.8,6106.66,4977.14,0.0,0.0,0.0,Jul-2017,504.6,Aug-2017,Jul-2017,709.0,705.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,37378.0,,,,,,,,,,,,28100.0,,,,0.0,9345.0,3633.0,87.1,0.0,0.0,104.0,128.0,66.0,45.0,0.0,70.0,,7.0,,0.0,2.0,2.0,3.0,4.0,3.0,3.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,59094.0,37378.0,28100.0,30994.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59232326,,13500.0,13500.0,13500.0, 36 months,  7.89%,422.36,A,A5,Branch Manager,3 years,RENT,60000.0,Source Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59232326,,debt_consolidation,Debt consolidation,370xx,TN,17.36,0.0,Oct-1992,680.0,684.0,1.0,74.0,55.0,13.0,1.0,17321.0,56%,26.0,w,0.0,0.0,14029.83,14029.83,13500.0,529.83,0.0,0.0,0.0,Mar-2016,11932.82,,Jan-2017,679.0,675.0,0.0,60.0,1.0,INDIVIDUAL,,,,0.0,217.0,39259.0,,,,,,,,,,,,31000.0,,,,9.0,3271.0,4583.0,63.0,0.0,0.0,138.0,274.0,1.0,1.0,0.0,7.0,,5.0,,0.0,6.0,10.0,10.0,10.0,3.0,10.0,19.0,6.0,12.0,,0.0,0.0,4.0,96.0,50.0,0.0,0.0,53368.0,39259.0,27500.0,21543.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59182609,,19825.0,19825.0,19775.0, 36 months, 14.65%,683.85,C,C5,District mgr ,10+ years,OWN,59000.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59182609,,debt_consolidation,Debt consolidation,788xx,TX,33.68,0.0,Dec-2001,670.0,674.0,0.0,51.0,,16.0,0.0,21371.0,64.6%,44.0,f,8751.42,8729.35,15028.56,14990.66,11073.58,3954.98,0.0,0.0,0.0,Jul-2017,683.85,Aug-2017,Jul-2017,679.0,675.0,0.0,51.0,1.0,INDIVIDUAL,,,,0.0,0.0,71913.0,,,,,,,,,,,,33100.0,,,,3.0,4495.0,347.0,97.4,0.0,0.0,110.0,164.0,17.0,17.0,0.0,17.0,,9.0,,1.0,6.0,14.0,6.0,15.0,15.0,14.0,28.0,14.0,16.0,0.0,0.0,0.0,0.0,97.7,100.0,0.0,0.0,95586.0,71913.0,13200.0,62486.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59282085,,6000.0,6000.0,6000.0, 36 months,  9.17%,191.28,B,B2,,n/a,MORTGAGE,50000.0,Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59282085,,debt_consolidation,Debt consolidation,325xx,FL,33.1,0.0,Feb-2005,690.0,694.0,0.0,,,13.0,0.0,2831.0,37.7%,51.0,f,0.0,0.0,6103.53,6103.53,6000.0,103.53,0.0,0.0,0.0,Nov-2015,5915.31,,Jul-2017,599.0,595.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,224001.0,,,,,,,,,,,,7500.0,,,,6.0,17231.0,857.0,61.0,0.0,0.0,92.0,126.0,23.0,2.0,1.0,37.0,,2.0,,0.0,2.0,5.0,2.0,19.0,9.0,7.0,41.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,253775.0,32196.0,2200.0,41275.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59131874,,17000.0,17000.0,16900.0, 36 months, 14.65%,586.41,C,C5,LPN,1 year,MORTGAGE,36189.0,Source Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59131874,,debt_consolidation,Debt consolidation,356xx,AL,25.57,1.0,Jan-2008,685.0,689.0,1.0,22.0,,12.0,0.0,7941.0,42.2%,13.0,w,7504.21,7460.07,12887.18,12811.37,9495.79,3391.39,0.0,0.0,0.0,Jul-2017,586.41,Aug-2017,Jul-2017,699.0,695.0,0.0,,1.0,INDIVIDUAL,,,,0.0,886.0,21149.0,,,,,,,,,,,,18800.0,,,,4.0,1923.0,7268.0,40.4,0.0,0.0,91.0,51.0,3.0,1.0,0.0,8.0,,0.0,,0.0,4.0,6.0,4.0,4.0,4.0,9.0,9.0,6.0,12.0,0.0,0.0,0.0,4.0,92.3,0.0,0.0,0.0,43064.0,21149.0,12200.0,24264.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59302046,,35000.0,35000.0,34975.0, 36 months,  7.89%,1095.0,A,A5,Computer system,< 1 year,MORTGAGE,88300.0,Source Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59302046,,credit_card,Credit card refinancing,308xx,GA,31.5,0.0,Feb-1991,710.0,714.0,0.0,,,17.0,0.0,58861.0,49.7%,41.0,w,14599.74,14589.31,24074.66,24057.46,20400.26,3674.4,0.0,0.0,0.0,Jul-2017,1095.0,Aug-2017,Jul-2017,784.0,780.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,214232.0,,,,,,,,,,,,118500.0,,,,3.0,13390.0,39947.0,59.5,0.0,0.0,135.0,294.0,12.0,12.0,2.0,12.0,,8.0,,0.0,9.0,10.0,11.0,25.0,3.0,15.0,36.0,10.0,17.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,333813.0,140331.0,98700.0,137713.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59302315,,7000.0,7000.0,7000.0, 36 months,  7.26%,216.98,A,A4,Sr. Professional Assistant,8 years,MORTGAGE,98000.0,Source Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59302315,,debt_consolidation,Debt consolidation,206xx,MD,2.05,0.0,Aug-2000,680.0,684.0,0.0,28.0,60.0,8.0,1.0,4355.0,53.8%,18.0,w,0.0,0.0,7610.96041017,7610.96,7000.0,610.96,0.0,0.0,0.0,Apr-2017,3477.62,,Jul-2017,659.0,655.0,0.0,52.0,1.0,INDIVIDUAL,,,,0.0,0.0,149731.0,,,,,,,,,,,,8100.0,,,,2.0,24955.0,1124.0,70.4,0.0,0.0,180.0,117.0,24.0,24.0,2.0,24.0,,2.0,28.0,0.0,2.0,4.0,2.0,4.0,4.0,7.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,77.8,0.0,0.0,0.0,162075.0,4355.0,3800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59282107,,11500.0,11500.0,11500.0, 60 months, 13.99%,267.53,C,C4,agent assistant,10+ years,MORTGAGE,39800.0,Source Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59282107,,debt_consolidation,Debt consolidation,974xx,OR,14.87,0.0,May-1993,675.0,679.0,1.0,67.0,,7.0,0.0,8298.0,83.8%,17.0,w,8174.94,8174.94,5880.05,5880.05,3325.06,2554.99,0.0,0.0,0.0,Jul-2017,267.53,Aug-2017,Jul-2017,594.0,590.0,0.0,68.0,1.0,INDIVIDUAL,,,,0.0,0.0,191550.0,,,,,,,,,,,,9900.0,,,,4.0,27364.0,1102.0,88.3,0.0,0.0,154.0,267.0,3.0,3.0,1.0,3.0,,3.0,67.0,0.0,3.0,3.0,3.0,5.0,4.0,4.0,11.0,3.0,7.0,0.0,0.0,0.0,3.0,94.1,66.7,0.0,0.0,196512.0,20954.0,9400.0,15511.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59182516,,19525.0,19525.0,19525.0, 60 months, 13.99%,454.22,C,C4,Paramedic Captain,8 years,MORTGAGE,112000.0,Not Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59182516,,credit_card,Credit card refinancing,922xx,CA,15.6,0.0,Jun-2002,660.0,664.0,1.0,,80.0,8.0,1.0,19252.0,77.3%,36.0,w,0.0,0.0,19850.16,19850.16,19525.0,302.45,22.71,0.0,0.0,Dec-2015,22.72,,Jun-2017,669.0,665.0,1.0,,1.0,INDIVIDUAL,,,,0.0,81.0,68573.0,,,,,,,,,,,,24900.0,,,,8.0,8572.0,,,0.0,0.0,121.0,158.0,9.0,2.0,1.0,,,2.0,,0.0,0.0,5.0,0.0,3.0,17.0,5.0,17.0,5.0,7.0,0.0,0.0,0.0,5.0,100.0,,1.0,0.0,91827.0,68573.0,0.0,66927.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59152408,,20000.0,20000.0,20000.0, 36 months, 13.33%,677.07,C,C3,Planner,10+ years,MORTGAGE,95000.0,Verified,Sep-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59152408,,debt_consolidation,Debt consolidation,298xx,SC,14.82,0.0,Dec-1999,720.0,724.0,0.0,,,11.0,0.0,9163.0,39.5%,24.0,f,8733.64,8733.64,14858.51,14858.51,11266.36,3592.15,0.0,0.0,0.0,Jul-2017,677.07,Aug-2017,Jul-2017,679.0,675.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,188121.0,,,,,,,,,,,,23200.0,,,,10.0,17102.0,5272.0,60.7,0.0,0.0,142.0,188.0,9.0,2.0,5.0,9.0,,,,0.0,4.0,6.0,4.0,6.0,8.0,7.0,11.0,6.0,11.0,0.0,0.0,0.0,8.0,100.0,50.0,0.0,0.0,227723.0,34096.0,13400.0,39685.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59082253,,13150.0,13150.0,13100.0, 36 months,  9.17%,419.21,B,B2,RN,10+ years,MORTGAGE,55000.0,Not Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59082253,,debt_consolidation,Debt consolidation,150xx,PA,29.41,0.0,May-1996,695.0,699.0,0.0,40.0,,15.0,0.0,17455.0,60.2%,42.0,f,5545.77,5524.68,9215.92,9180.88,7604.23,1611.69,0.0,0.0,0.0,Jul-2017,419.21,Aug-2017,Jul-2017,719.0,715.0,0.0,41.0,1.0,INDIVIDUAL,,,,0.0,0.0,324142.0,,,,,,,,,,,,29000.0,,,,3.0,23153.0,5366.0,67.7,0.0,0.0,133.0,231.0,28.0,1.0,5.0,28.0,40.0,2.0,40.0,3.0,2.0,7.0,3.0,11.0,8.0,12.0,29.0,7.0,15.0,0.0,0.0,0.0,3.0,92.7,66.7,0.0,0.0,352039.0,79138.0,16600.0,78025.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
57894723,,25000.0,25000.0,24900.0, 36 months,  9.99%,806.57,B,B3,system analyst,< 1 year,OWN,120000.0,Not Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57894723,,debt_consolidation,Debt consolidation,920xx,CA,13.67,2.0,Aug-2006,680.0,684.0,0.0,5.0,,13.0,0.0,50392.0,68.8%,24.0,f,0.0,0.0,25920.13,25816.45,25000.0,920.13,0.0,0.0,0.0,Jan-2016,23514.3,,Jan-2016,654.0,650.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,423478.0,,,,,,,,,,,,73200.0,,,,4.0,35290.0,11194.0,68.6,0.0,0.0,106.0,108.0,12.0,12.0,2.0,12.0,5.0,,5.0,0.0,4.0,7.0,6.0,13.0,3.0,10.0,18.0,7.0,13.0,0.0,0.0,0.0,1.0,91.7,40.0,0.0,0.0,482036.0,55708.0,35700.0,21836.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59182554,,12000.0,12000.0,12000.0, 36 months,  8.18%,377.04,B,B1,National Solution Consultant,10+ years,MORTGAGE,190000.0,Not Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59182554,,credit_card,Credit card refinancing,230xx,VA,1.4,1.0,Dec-2000,710.0,714.0,1.0,11.0,72.0,5.0,1.0,5497.0,39%,24.0,w,0.0,0.0,12998.63,12998.63,12000.0,998.63,0.0,0.0,0.0,Nov-2016,8102.56,,Jul-2017,689.0,685.0,0.0,,1.0,INDIVIDUAL,,,,0.0,54.0,345451.0,,,,,,,,,,,,14100.0,,,,2.0,69090.0,26.0,98.4,0.0,0.0,168.0,146.0,6.0,6.0,5.0,17.0,,6.0,,0.0,1.0,3.0,1.0,2.0,8.0,4.0,10.0,3.0,5.0,0.0,0.0,0.0,1.0,82.6,100.0,0.0,0.0,384600.0,5497.0,1600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59282087,,18000.0,18000.0,18000.0, 60 months, 10.99%,391.28,B,B4,diesel mechanic,4 years,RENT,70000.0,Source Verified,Aug-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59282087,,debt_consolidation,Debt consolidation,154xx,PA,19.44,0.0,Mar-1989,690.0,694.0,1.0,31.0,83.0,14.0,1.0,16596.0,63.6%,27.0,w,12508.95,12508.95,8597.17,8597.17,5491.05,3106.12,0.0,0.0,0.0,Jul-2017,391.28,Aug-2017,Jul-2017,719.0,715.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,23726.0,,,,,,,,,,,,26100.0,,,,2.0,2157.0,940.0,90.7,0.0,0.0,99.0,317.0,21.0,21.0,2.0,38.0,,6.0,,0.0,5.0,9.0,8.0,13.0,3.0,13.0,22.0,9.0,14.0,0.0,0.0,0.0,0.0,100.0,80.0,1.0,0.0,48082.0,23726.0,10100.0,21982.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
59112249,,35000.0,35000.0,34950.0, 60 months, 14.65%,826.24,C,C5,Systems Analyst,7 years,RENT,92000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59112249,,debt_consolidation,Debt consolidation,330xx,FL,18.1,0.0,Jun-2001,680.0,684.0,0.0,,,9.0,0.0,41376.0,77.5%,35.0,w,0.0,0.0,40470.898695,40413.08,35000.0,5470.9,0.0,0.0,0.0,Nov-2016,701.29,,Nov-2016,764.0,760.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,96467.0,,,,,,,,,,,,53400.0,,,,2.0,10719.0,7704.0,81.5,0.0,0.0,146.0,170.0,5.0,5.0,1.0,5.0,,5.0,,0.0,5.0,7.0,6.0,9.0,19.0,8.0,15.0,7.0,9.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,111314.0,96467.0,41600.0,57914.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
